,fecha,pais,iso3,source,temperatura_media,año
2143,2013-08-01,Portugal,PRT,E-OBS,23.84,2013
2144,2013-09-01,Portugal,PRT,E-OBS,21.64,2013
2145,2013-10-01,Portugal,PRT,E-OBS,17.03,2013
2146,2013-11-01,Portugal,PRT,E-OBS,10.92,2013
2147,2013-12-01,Portugal,PRT,E-OBS,8.57,2013
2148,2014-01-01,Portugal,PRT,E-OBS,10.01,2014
2149,2014-02-01,Portugal,PRT,E-OBS,9.38,2014
2150,2014-03-01,Portugal,PRT,E-OBS,11.82,2014
2151,2014-04-01,Portugal,PRT,E-OBS,14.91,2014
2152,2014-05-01,Portugal,PRT,E-OBS,17.12,2014
2153,2014-06-01,Portugal,PRT,E-OBS,19.74,2014
2154,2014-07-01,Portugal,PRT,E-OBS,21.91,2014
2155,2014-08-01,Portugal,PRT,E-OBS,22.0,2014
2156,2014-09-01,Portugal,PRT,E-OBS,20.4,2014
2157,2014-10-01,Portugal,PRT,E-OBS,18.59,2014
2158,2014-11-01,Portugal,PRT,E-OBS,12.62,2014
2159,2014-12-01,Portugal,PRT,E-OBS,8.15,2014
2160,2015-01-01,Portugal,PRT,E-OBS,7.63,2015
2161,2015-02-01,Portugal,PRT,E-OBS,8.45,2015
2162,2015-03-01,Portugal,PRT,E-OBS,12.15,2015
2163,2015-04-01,Portugal,PRT,E-OBS,15.07,2015
2164,2015-05-01,Portugal,PRT,E-OBS,18.85,2015
2165,2015-06-01,Portugal,PRT,E-OBS,21.91,2015
2166,2015-07-01,Portugal,PRT,E-OBS,23.58,2015
2167,2015-08-01,Portugal,PRT,E-OBS,22.35,2015
2168,2015-09-01,Portugal,PRT,E-OBS,19.28,2015
2169,2015-10-01,Portugal,PRT,E-OBS,16.64,2015
2170,2015-11-01,Portugal,PRT,E-OBS,13.11,2015
2171,2015-12-01,Portugal,PRT,E-OBS,11.34,2015
2172,2016-01-01,Portugal,PRT,E-OBS,10.55,2016
2173,2016-02-01,Portugal,PRT,E-OBS,9.69,2016
2174,2016-03-01,Portugal,PRT,E-OBS,10.21,2016
2175,2016-04-01,Portugal,PRT,E-OBS,12.93,2016
2176,2016-05-01,Portugal,PRT,E-OBS,15.71,2016
2177,2016-06-01,Portugal,PRT,E-OBS,20.74,2016
2178,2016-07-01,Portugal,PRT,E-OBS,24.64,2016
2179,2016-08-01,Portugal,PRT,E-OBS,24.46,2016
2180,2016-09-01,Portugal,PRT,E-OBS,21.46,2016
2181,2016-10-01,Portugal,PRT,E-OBS,17.39,2016
2182,2016-11-01,Portugal,PRT,E-OBS,11.66,2016
2183,2016-12-01,Portugal,PRT,E-OBS,9.84,2016
2184,2017-01-01,Portugal,PRT,E-OBS,7.86,2017
2185,2017-02-01,Portugal,PRT,E-OBS,10.86,2017
2186,2017-03-01,Portugal,PRT,E-OBS,12.23,2017
2187,2017-04-01,Portugal,PRT,E-OBS,16.28,2017
2188,2017-05-01,Portugal,PRT,E-OBS,18.58,2017
2189,2017-06-01,Portugal,PRT,E-OBS,22.73,2017
2190,2017-07-01,Portugal,PRT,E-OBS,23.17,2017
2191,2017-08-01,Portugal,PRT,E-OBS,23.42,2017
2192,2017-09-01,Portugal,PRT,E-OBS,20.22,2017
2193,2017-10-01,Portugal,PRT,E-OBS,19.6,2017
2194,2017-11-01,Portugal,PRT,E-OBS,12.51,2017
2195,2017-12-01,Portugal,PRT,E-OBS,9.21,2017
2196,2018-01-01,Portugal,PRT,E-OBS,9.06,2018
2197,2018-02-01,Portugal,PRT,E-OBS,8.6,2018
2198,2018-03-01,Portugal,PRT,E-OBS,10.13,2018
2199,2018-04-01,Portugal,PRT,E-OBS,13.19,2018
2200,2018-05-01,Portugal,PRT,E-OBS,16.23,2018
2201,2018-06-01,Portugal,PRT,E-OBS,19.54,2018
2202,2018-07-01,Portugal,PRT,E-OBS,21.35,2018
2203,2018-08-01,Portugal,PRT,E-OBS,24.86,2018
2204,2018-09-01,Portugal,PRT,E-OBS,23.2,2018
2205,2018-10-01,Portugal,PRT,E-OBS,16.68,2018
2206,2018-11-01,Portugal,PRT,E-OBS,11.8,2018
2207,2018-12-01,Portugal,PRT,E-OBS,10.38,2018
2208,2019-01-01,Portugal,PRT,E-OBS,8.46,2019
2209,2019-02-01,Portugal,PRT,E-OBS,10.66,2019
2210,2019-03-01,Portugal,PRT,E-OBS,12.91,2019
2211,2019-04-01,Portugal,PRT,E-OBS,13.1,2019
2212,2019-05-01,Portugal,PRT,E-OBS,18.54,2019
2213,2019-06-01,Portugal,PRT,E-OBS,18.7,2019
2214,2019-07-01,Portugal,PRT,E-OBS,22.5,2019
2215,2019-08-01,Portugal,PRT,E-OBS,22.77,2019
2216,2019-09-01,Portugal,PRT,E-OBS,21.18,2019
2217,2019-10-01,Portugal,PRT,E-OBS,16.79,2019
2218,2019-11-01,Portugal,PRT,E-OBS,12.19,2019
2219,2019-12-01,Portugal,PRT,E-OBS,10.93,2019
2220,2020-01-01,Portugal,PRT,E-OBS,9.28,2020
2221,2020-02-01,Portugal,PRT,E-OBS,12.37,2020
2222,2020-03-01,Portugal,PRT,E-OBS,12.46,2020
2223,2020-04-01,Portugal,PRT,E-OBS,13.87,2020
2224,2020-05-01,Portugal,PRT,E-OBS,19.07,2020
2225,2020-06-01,Portugal,PRT,E-OBS,19.62,2020
2226,2020-07-01,Portugal,PRT,E-OBS,25.48,2020
2227,2020-08-01,Portugal,PRT,E-OBS,22.85,2020
2228,2020-09-01,Portugal,PRT,E-OBS,21.48,2020
2229,2020-10-01,Portugal,PRT,E-OBS,15.54,2020
2230,2020-11-01,Portugal,PRT,E-OBS,13.55,2020
2231,2020-12-01,Portugal,PRT,E-OBS,9.49,2020
2232,2021-01-01,Portugal,PRT,E-OBS,7.54,2021
2233,2021-02-01,Portugal,PRT,E-OBS,11.37,2021
2234,2021-03-01,Portugal,PRT,E-OBS,12.32,2021
2235,2021-04-01,Portugal,PRT,E-OBS,14.82,2021
2236,2021-05-01,Portugal,PRT,E-OBS,16.15,2021
2237,2021-06-01,Portugal,PRT,E-OBS,19.56,2021
2238,2021-07-01,Portugal,PRT,E-OBS,21.65,2021
2239,2021-08-01,Portugal,PRT,E-OBS,22.48,2021
2240,2021-09-01,Portugal,PRT,E-OBS,19.94,2021
2241,2021-10-01,Portugal,PRT,E-OBS,17.59,2021
2242,2021-11-01,Portugal,PRT,E-OBS,10.44,2021
2243,2021-12-01,Portugal,PRT,E-OBS,11.12,2021
2244,2022-01-01,Portugal,PRT,E-OBS,8.98,2022
2245,2022-02-01,Portugal,PRT,E-OBS,10.83,2022
2246,2022-03-01,Portugal,PRT,E-OBS,11.6,2022
2247,2022-04-01,Portugal,PRT,E-OBS,12.95,2022
2248,2022-05-01,Portugal,PRT,E-OBS,19.12,2022
2249,2022-06-01,Portugal,PRT,E-OBS,20.4,2022
2250,2022-07-01,Portugal,PRT,E-OBS,25.36,2022
2251,2022-08-01,Portugal,PRT,E-OBS,23.27,2022
2252,2022-09-01,Portugal,PRT,E-OBS,20.14,2022
2253,2022-10-01,Portugal,PRT,E-OBS,18.67,2022
2254,2022-11-01,Portugal,PRT,E-OBS,12.98,2022
2255,2022-12-01,Portugal,PRT,E-OBS,12.23,2022
2256,2023-01-01,Portugal,PRT,E-OBS,8.52,2023
2257,2023-02-01,Portugal,PRT,E-OBS,9.33,2023
2258,2023-03-01,Portugal,PRT,E-OBS,12.77,2023
2259,2023-04-01,Portugal,PRT,E-OBS,16.36,2023
2260,2023-05-01,Portugal,PRT,E-OBS,17.94,2023
2261,2023-06-01,Portugal,PRT,E-OBS,21.9,2023
2262,2023-07-01,Portugal,PRT,E-OBS,22.59,2023
2263,2023-08-01,Portugal,PRT,E-OBS,24.91,2023
2264,2023-09-01,Portugal,PRT,E-OBS,20.08,2023
2265,2023-10-01,Portugal,PRT,E-OBS,18.4,2023
2266,2023-11-01,Portugal,PRT,E-OBS,13.56,2023
2267,2023-12-01,Portugal,PRT,E-OBS,9.33,2023
2268,2003-01-01,Rumanía,ROU,E-OBS,-2.69,2003
2269,2003-02-01,Rumanía,ROU,E-OBS,-5.97,2003
2270,2003-03-01,Rumanía,ROU,E-OBS,1.33,2003
2271,2003-04-01,Rumanía,ROU,E-OBS,7.7,2003
2272,2003-05-01,Rumanía,ROU,E-OBS,18.43,2003
2273,2003-06-01,Rumanía,ROU,E-OBS,20.33,2003
2274,2003-07-01,Rumanía,ROU,E-OBS,20.19,2003
2275,2003-08-01,Rumanía,ROU,E-OBS,21.33,2003
2276,2003-09-01,Rumanía,ROU,E-OBS,14.1,2003
2277,2003-10-01,Rumanía,ROU,E-OBS,7.64,2003
2278,2003-11-01,Rumanía,ROU,E-OBS,5.34,2003
2279,2003-12-01,Rumanía,ROU,E-OBS,-1.12,2003
2280,2004-01-01,Rumanía,ROU,E-OBS,-4.57,2004
2281,2004-02-01,Rumanía,ROU,E-OBS,-0.73,2004
2282,2004-03-01,Rumanía,ROU,E-OBS,4.31,2004
2283,2004-04-01,Rumanía,ROU,E-OBS,9.84,2004
2284,2004-05-01,Rumanía,ROU,E-OBS,13.29,2004
2285,2004-06-01,Rumanía,ROU,E-OBS,17.78,2004
2286,2004-07-01,Rumanía,ROU,E-OBS,19.97,2004
2287,2004-08-01,Rumanía,ROU,E-OBS,19.05,2004
2288,2004-09-01,Rumanía,ROU,E-OBS,14.39,2004
2289,2004-10-01,Rumanía,ROU,E-OBS,10.69,2004
2290,2004-11-01,Rumanía,ROU,E-OBS,4.7,2004
2291,2004-12-01,Rumanía,ROU,E-OBS,0.61,2004
2292,2005-01-01,Rumanía,ROU,E-OBS,-0.91,2005
2293,2005-02-01,Rumanía,ROU,E-OBS,-4.02,2005
2294,2005-03-01,Rumanía,ROU,E-OBS,1.47,2005
2295,2005-04-01,Rumanía,ROU,E-OBS,9.09,2005
2296,2005-05-01,Rumanía,ROU,E-OBS,15.05,2005
2297,2005-06-01,Rumanía,ROU,E-OBS,16.95,2005
2298,2005-07-01,Rumanía,ROU,E-OBS,19.84,2005
2299,2005-08-01,Rumanía,ROU,E-OBS,18.9,2005
2300,2005-09-01,Rumanía,ROU,E-OBS,15.34,2005
2301,2005-10-01,Rumanía,ROU,E-OBS,9.25,2005
2302,2005-11-01,Rumanía,ROU,E-OBS,2.93,2005
2303,2005-12-01,Rumanía,ROU,E-OBS,-0.18,2005
2304,2006-01-01,Rumanía,ROU,E-OBS,-5.59,2006
2305,2006-02-01,Rumanía,ROU,E-OBS,-2.54,2006
2306,2006-03-01,Rumanía,ROU,E-OBS,2.65,2006
2307,2006-04-01,Rumanía,ROU,E-OBS,10.08,2006
2308,2006-05-01,Rumanía,ROU,E-OBS,14.19,2006
2309,2006-06-01,Rumanía,ROU,E-OBS,17.74,2006
2310,2006-07-01,Rumanía,ROU,E-OBS,20.57,2006
2311,2006-08-01,Rumanía,ROU,E-OBS,19.04,2006
2312,2006-09-01,Rumanía,ROU,E-OBS,15.4,2006
2313,2006-10-01,Rumanía,ROU,E-OBS,10.56,2006
2314,2006-11-01,Rumanía,ROU,E-OBS,5.03,2006
2315,2006-12-01,Rumanía,ROU,E-OBS,1.01,2006
2316,2007-01-01,Rumanía,ROU,E-OBS,2.99,2007
2317,2007-02-01,Rumanía,ROU,E-OBS,2.04,2007
2318,2007-03-01,Rumanía,ROU,E-OBS,6.18,2007
2319,2007-04-01,Rumanía,ROU,E-OBS,9.83,2007
2320,2007-05-01,Rumanía,ROU,E-OBS,16.79,2007
2321,2007-06-01,Rumanía,ROU,E-OBS,20.51,2007
2322,2007-07-01,Rumanía,ROU,E-OBS,22.72,2007
2323,2007-08-01,Rumanía,ROU,E-OBS,20.77,2007
2324,2007-09-01,Rumanía,ROU,E-OBS,13.76,2007
2325,2007-10-01,Rumanía,ROU,E-OBS,9.44,2007
2326,2007-11-01,Rumanía,ROU,E-OBS,2.09,2007
2327,2007-12-01,Rumanía,ROU,E-OBS,-1.96,2007
2328,2008-01-01,Rumanía,ROU,E-OBS,-2.39,2008
2329,2008-02-01,Rumanía,ROU,E-OBS,1.29,2008
2330,2008-03-01,Rumanía,ROU,E-OBS,5.79,2008
2331,2008-04-01,Rumanía,ROU,E-OBS,10.16,2008
2332,2008-05-01,Rumanía,ROU,E-OBS,14.68,2008
2333,2008-06-01,Rumanía,ROU,E-OBS,19.23,2008
2334,2008-07-01,Rumanía,ROU,E-OBS,20.03,2008
2335,2008-08-01,Rumanía,ROU,E-OBS,21.24,2008
2336,2008-09-01,Rumanía,ROU,E-OBS,14.0,2008
2337,2008-10-01,Rumanía,ROU,E-OBS,10.6,2008
2338,2008-11-01,Rumanía,ROU,E-OBS,4.76,2008
2339,2008-12-01,Rumanía,ROU,E-OBS,1.01,2008
2340,2009-01-01,Rumanía,ROU,E-OBS,-1.99,2009
2341,2009-02-01,Rumanía,ROU,E-OBS,-0.05,2009
2342,2009-03-01,Rumanía,ROU,E-OBS,3.69,2009
2343,2009-04-01,Rumanía,ROU,E-OBS,11.19,2009
2344,2009-05-01,Rumanía,ROU,E-OBS,15.41,2009
2345,2009-06-01,Rumanía,ROU,E-OBS,18.77,2009
2346,2009-07-01,Rumanía,ROU,E-OBS,21.19,2009
2347,2009-08-01,Rumanía,ROU,E-OBS,20.3,2009
2348,2009-09-01,Rumanía,ROU,E-OBS,16.33,2009
2349,2009-10-01,Rumanía,ROU,E-OBS,10.02,2009
2350,2009-11-01,Rumanía,ROU,E-OBS,6.05,2009
2351,2009-12-01,Rumanía,ROU,E-OBS,0.04,2009
2352,2010-01-01,Rumanía,ROU,E-OBS,-3.91,2010
2353,2010-02-01,Rumanía,ROU,E-OBS,-0.41,2010
2354,2010-03-01,Rumanía,ROU,E-OBS,3.71,2010
2355,2010-04-01,Rumanía,ROU,E-OBS,9.86,2010
2356,2010-05-01,Rumanía,ROU,E-OBS,15.06,2010
2357,2010-06-01,Rumanía,ROU,E-OBS,18.79,2010
2358,2010-07-01,Rumanía,ROU,E-OBS,20.94,2010
2359,2010-08-01,Rumanía,ROU,E-OBS,21.65,2010
2360,2010-09-01,Rumanía,ROU,E-OBS,14.73,2010
2361,2010-10-01,Rumanía,ROU,E-OBS,6.93,2010
2362,2010-11-01,Rumanía,ROU,E-OBS,8.3,2010
2363,2010-12-01,Rumanía,ROU,E-OBS,-1.86,2010
2364,2011-01-01,Rumanía,ROU,E-OBS,-2.77,2011
2365,2011-02-01,Rumanía,ROU,E-OBS,-2.6,2011
2366,2011-03-01,Rumanía,ROU,E-OBS,3.43,2011
2367,2011-04-01,Rumanía,ROU,E-OBS,9.3,2011
2368,2011-05-01,Rumanía,ROU,E-OBS,14.63,2011
2369,2011-06-01,Rumanía,ROU,E-OBS,18.82,2011
2370,2011-07-01,Rumanía,ROU,E-OBS,20.55,2011
2371,2011-08-01,Rumanía,ROU,E-OBS,20.32,2011
2372,2011-09-01,Rumanía,ROU,E-OBS,17.82,2011
2373,2011-10-01,Rumanía,ROU,E-OBS,8.16,2011
2374,2011-11-01,Rumanía,ROU,E-OBS,1.33,2011
2375,2011-12-01,Rumanía,ROU,E-OBS,1.32,2011
2376,2012-01-01,Rumanía,ROU,E-OBS,-2.38,2012
2377,2012-02-01,Rumanía,ROU,E-OBS,-7.06,2012
2378,2012-03-01,Rumanía,ROU,E-OBS,3.94,2012
2379,2012-04-01,Rumanía,ROU,E-OBS,11.32,2012
2380,2012-05-01,Rumanía,ROU,E-OBS,15.65,2012
2381,2012-06-01,Rumanía,ROU,E-OBS,20.77,2012
2382,2012-07-01,Rumanía,ROU,E-OBS,23.97,2012
2383,2012-08-01,Rumanía,ROU,E-OBS,21.65,2012
2384,2012-09-01,Rumanía,ROU,E-OBS,17.67,2012
2385,2012-10-01,Rumanía,ROU,E-OBS,11.33,2012
2386,2012-11-01,Rumanía,ROU,E-OBS,5.72,2012
2387,2012-12-01,Rumanía,ROU,E-OBS,-2.54,2012
2388,2013-01-01,Rumanía,ROU,E-OBS,-2.16,2013
2389,2013-02-01,Rumanía,ROU,E-OBS,1.2,2013
2390,2013-03-01,Rumanía,ROU,E-OBS,2.62,2013
2391,2013-04-01,Rumanía,ROU,E-OBS,11.27,2013
2392,2013-05-01,Rumanía,ROU,E-OBS,16.69,2013
2393,2013-06-01,Rumanía,ROU,E-OBS,19.03,2013
2394,2013-07-01,Rumanía,ROU,E-OBS,20.42,2013
2395,2013-08-01,Rumanía,ROU,E-OBS,21.17,2013
2396,2013-09-01,Rumanía,ROU,E-OBS,13.71,2013
2397,2013-10-01,Rumanía,ROU,E-OBS,10.17,2013
2398,2013-11-01,Rumanía,ROU,E-OBS,7.07,2013
2399,2013-12-01,Rumanía,ROU,E-OBS,-0.98,2013
2400,2014-01-01,Rumanía,ROU,E-OBS,-0.16,2014
2401,2014-02-01,Rumanía,ROU,E-OBS,1.36,2014
2402,2014-03-01,Rumanía,ROU,E-OBS,7.18,2014
2403,2014-04-01,Rumanía,ROU,E-OBS,10.18,2014
2404,2014-05-01,Rumanía,ROU,E-OBS,14.41,2014
2405,2014-06-01,Rumanía,ROU,E-OBS,17.71,2014
2406,2014-07-01,Rumanía,ROU,E-OBS,20.33,2014
2407,2014-08-01,Rumanía,ROU,E-OBS,20.15,2014
2408,2014-09-01,Rumanía,ROU,E-OBS,15.67,2014
2409,2014-10-01,Rumanía,ROU,E-OBS,10.01,2014
2410,2014-11-01,Rumanía,ROU,E-OBS,4.67,2014
2411,2014-12-01,Rumanía,ROU,E-OBS,0.52,2014
2412,2015-01-01,Rumanía,ROU,E-OBS,-0.77,2015
2413,2015-02-01,Rumanía,ROU,E-OBS,-0.04,2015
2414,2015-03-01,Rumanía,ROU,E-OBS,4.54,2015
2415,2015-04-01,Rumanía,ROU,E-OBS,8.99,2015
2416,2015-05-01,Rumanía,ROU,E-OBS,15.77,2015
2417,2015-06-01,Rumanía,ROU,E-OBS,18.9,2015
2418,2015-07-01,Rumanía,ROU,E-OBS,22.38,2015
2419,2015-08-01,Rumanía,ROU,E-OBS,21.79,2015
2420,2015-09-01,Rumanía,ROU,E-OBS,17.46,2015
2421,2015-10-01,Rumanía,ROU,E-OBS,9.15,2015
2422,2015-11-01,Rumanía,ROU,E-OBS,6.12,2015
2423,2015-12-01,Rumanía,ROU,E-OBS,1.91,2015
2424,2016-01-01,Rumanía,ROU,E-OBS,-3.07,2016
2425,2016-02-01,Rumanía,ROU,E-OBS,4.75,2016
2426,2016-03-01,Rumanía,ROU,E-OBS,5.49,2016
2427,2016-04-01,Rumanía,ROU,E-OBS,12.19,2016
2428,2016-05-01,Rumanía,ROU,E-OBS,13.94,2016
2429,2016-06-01,Rumanía,ROU,E-OBS,19.93,2016
2430,2016-07-01,Rumanía,ROU,E-OBS,21.28,2016
2431,2016-08-01,Rumanía,ROU,E-OBS,20.09,2016
2432,2016-09-01,Rumanía,ROU,E-OBS,16.54,2016
2433,2016-10-01,Rumanía,ROU,E-OBS,8.07,2016
2434,2016-11-01,Rumanía,ROU,E-OBS,3.52,2016
2435,2016-12-01,Rumanía,ROU,E-OBS,-1.9,2016
2436,2017-01-01,Rumanía,ROU,E-OBS,-6.15,2017
2437,2017-02-01,Rumanía,ROU,E-OBS,0.31,2017
2438,2017-03-01,Rumanía,ROU,E-OBS,7.25,2017
2439,2017-04-01,Rumanía,ROU,E-OBS,8.86,2017
2440,2017-05-01,Rumanía,ROU,E-OBS,14.84,2017
2441,2017-06-01,Rumanía,ROU,E-OBS,20.08,2017
2442,2017-07-01,Rumanía,ROU,E-OBS,20.86,2017
2443,2017-08-01,Rumanía,ROU,E-OBS,21.64,2017
2444,2017-09-01,Rumanía,ROU,E-OBS,15.99,2017
2445,2017-10-01,Rumanía,ROU,E-OBS,9.85,2017
2446,2017-11-01,Rumanía,ROU,E-OBS,5.02,2017
2447,2017-12-01,Rumanía,ROU,E-OBS,1.72,2017
2448,2018-01-01,Rumanía,ROU,E-OBS,-0.16,2018
2449,2018-02-01,Rumanía,ROU,E-OBS,-0.67,2018
2450,2018-03-01,Rumanía,ROU,E-OBS,2.2,2018
2451,2018-04-01,Rumanía,ROU,E-OBS,14.17,2018
2452,2018-05-01,Rumanía,ROU,E-OBS,17.35,2018
2453,2018-06-01,Rumanía,ROU,E-OBS,19.55,2018
2454,2018-07-01,Rumanía,ROU,E-OBS,20.21,2018
2455,2018-08-01,Rumanía,ROU,E-OBS,21.79,2018
2456,2018-09-01,Rumanía,ROU,E-OBS,16.11,2018
2457,2018-10-01,Rumanía,ROU,E-OBS,11.64,2018
2458,2018-11-01,Rumanía,ROU,E-OBS,4.57,2018
2459,2018-12-01,Rumanía,ROU,E-OBS,-1.01,2018
2460,2019-01-01,Rumanía,ROU,E-OBS,-2.29,2019
2461,2019-02-01,Rumanía,ROU,E-OBS,1.41,2019
2462,2019-03-01,Rumanía,ROU,E-OBS,6.65,2019
2463,2019-04-01,Rumanía,ROU,E-OBS,10.01,2019
2464,2019-05-01,Rumanía,ROU,E-OBS,14.35,2019
2465,2019-06-01,Rumanía,ROU,E-OBS,20.98,2019
2466,2019-07-01,Rumanía,ROU,E-OBS,20.23,2019
2467,2019-08-01,Rumanía,ROU,E-OBS,21.72,2019
2468,2019-09-01,Rumanía,ROU,E-OBS,16.46,2019
2469,2019-10-01,Rumanía,ROU,E-OBS,11.38,2019
2470,2019-11-01,Rumanía,ROU,E-OBS,8.67,2019
2471,2019-12-01,Rumanía,ROU,E-OBS,2.13,2019
2472,2020-01-01,Rumanía,ROU,E-OBS,-0.95,2020
2473,2020-02-01,Rumanía,ROU,E-OBS,3.12,2020
2474,2020-03-01,Rumanía,ROU,E-OBS,5.93,2020
2475,2020-04-01,Rumanía,ROU,E-OBS,9.61,2020
2476,2020-05-01,Rumanía,ROU,E-OBS,13.56,2020
2477,2020-06-01,Rumanía,ROU,E-OBS,18.87,2020
2478,2020-07-01,Rumanía,ROU,E-OBS,20.64,2020
2479,2020-08-01,Rumanía,ROU,E-OBS,21.37,2020
2480,2020-09-01,Rumanía,ROU,E-OBS,17.57,2020
2481,2020-10-01,Rumanía,ROU,E-OBS,11.92,2020
2482,2020-11-01,Rumanía,ROU,E-OBS,4.1,2020
2483,2020-12-01,Rumanía,ROU,E-OBS,2.91,2020
2484,2021-01-01,Rumanía,ROU,E-OBS,-0.01,2021
2485,2021-02-01,Rumanía,ROU,E-OBS,1.36,2021
2486,2021-03-01,Rumanía,ROU,E-OBS,2.85,2021
2487,2021-04-01,Rumanía,ROU,E-OBS,7.28,2021
2488,2021-05-01,Rumanía,ROU,E-OBS,14.23,2021
2489,2021-06-01,Rumanía,ROU,E-OBS,18.88,2021
2490,2021-07-01,Rumanía,ROU,E-OBS,22.54,2021
2491,2021-08-01,Rumanía,ROU,E-OBS,20.55,2021
2492,2021-09-01,Rumanía,ROU,E-OBS,14.69,2021
2493,2021-10-01,Rumanía,ROU,E-OBS,8.34,2021
2494,2021-11-01,Rumanía,ROU,E-OBS,5.66,2021
2495,2021-12-01,Rumanía,ROU,E-OBS,0.99,2021
2496,2022-01-01,Rumanía,ROU,E-OBS,-0.54,2022
2497,2022-02-01,Rumanía,ROU,E-OBS,2.35,2022
2498,2022-03-01,Rumanía,ROU,E-OBS,2.37,2022
2499,2022-04-01,Rumanía,ROU,E-OBS,8.83,2022
2500,2022-05-01,Rumanía,ROU,E-OBS,15.61,2022
2501,2022-06-01,Rumanía,ROU,E-OBS,20.47,2022
2502,2022-07-01,Rumanía,ROU,E-OBS,22.1,2022
2503,2022-08-01,Rumanía,ROU,E-OBS,21.92,2022
2504,2022-09-01,Rumanía,ROU,E-OBS,14.79,2022
2505,2022-10-01,Rumanía,ROU,E-OBS,11.3,2022
2506,2022-11-01,Rumanía,ROU,E-OBS,6.3,2022
2507,2022-12-01,Rumanía,ROU,E-OBS,2.09,2022
2508,2023-01-01,Rumanía,ROU,E-OBS,3.14,2023
2509,2023-02-01,Rumanía,ROU,E-OBS,1.0,2023
2510,2023-03-01,Rumanía,ROU,E-OBS,6.03,2023
2511,2023-04-01,Rumanía,ROU,E-OBS,8.24,2023
2512,2023-05-01,Rumanía,ROU,E-OBS,14.55,2023
2513,2023-06-01,Rumanía,ROU,E-OBS,18.71,2023
2514,2023-07-01,Rumanía,ROU,E-OBS,22.06,2023
2515,2023-08-01,Rumanía,ROU,E-OBS,22.32,2023
2516,2023-09-01,Rumanía,ROU,E-OBS,18.72,2023
2517,2023-10-01,Rumanía,ROU,E-OBS,13.3,2023
2518,2023-11-01,Rumanía,ROU,E-OBS,5.85,2023
2519,2023-12-01,Rumanía,ROU,E-OBS,2.49,2023
2520,2003-01-01,Suiza,CHE,E-OBS,-3.71,2003
2521,2003-02-01,Suiza,CHE,E-OBS,-5.12,2003
2522,2003-03-01,Suiza,CHE,E-OBS,2.83,2003
2523,2003-04-01,Suiza,CHE,E-OBS,4.37,2003
2524,2003-05-01,Suiza,CHE,E-OBS,10.04,2003
2525,2003-06-01,Suiza,CHE,E-OBS,17.39,2003
2526,2003-07-01,Suiza,CHE,E-OBS,15.42,2003
2527,2003-08-01,Suiza,CHE,E-OBS,18.06,2003
2528,2003-09-01,Suiza,CHE,E-OBS,10.64,2003
2529,2003-10-01,Suiza,CHE,E-OBS,3.49,2003
2530,2003-11-01,Suiza,CHE,E-OBS,2.9,2003
2531,2003-12-01,Suiza,CHE,E-OBS,-1.18,2003
2532,2004-01-01,Suiza,CHE,E-OBS,-2.97,2004
2533,2004-02-01,Suiza,CHE,E-OBS,-1.68,2004
2534,2004-03-01,Suiza,CHE,E-OBS,-0.07,2004
2535,2004-04-01,Suiza,CHE,E-OBS,4.26,2004
2536,2004-05-01,Suiza,CHE,E-OBS,7.28,2004
2537,2004-06-01,Suiza,CHE,E-OBS,12.12,2004
2538,2004-07-01,Suiza,CHE,E-OBS,13.69,2004
2539,2004-08-01,Suiza,CHE,E-OBS,14.1,2004
2540,2004-09-01,Suiza,CHE,E-OBS,11.21,2004
2541,2004-10-01,Suiza,CHE,E-OBS,7.99,2004
2542,2004-11-01,Suiza,CHE,E-OBS,0.94,2004
2543,2004-12-01,Suiza,CHE,E-OBS,-1.56,2004
2544,2005-01-01,Suiza,CHE,E-OBS,-3.18,2005
2545,2005-02-01,Suiza,CHE,E-OBS,-5.77,2005
2546,2005-03-01,Suiza,CHE,E-OBS,0.77,2005
2547,2005-04-01,Suiza,CHE,E-OBS,4.55,2005
2548,2005-05-01,Suiza,CHE,E-OBS,9.31,2005
2549,2005-06-01,Suiza,CHE,E-OBS,13.9,2005
2550,2005-07-01,Suiza,CHE,E-OBS,14.1,2005
2551,2005-08-01,Suiza,CHE,E-OBS,12.13,2005
2552,2005-09-01,Suiza,CHE,E-OBS,11.32,2005
2553,2005-10-01,Suiza,CHE,E-OBS,8.07,2005
2554,2005-11-01,Suiza,CHE,E-OBS,0.5,2005
2555,2005-12-01,Suiza,CHE,E-OBS,-4.36,2005
2556,2006-01-01,Suiza,CHE,E-OBS,-4.37,2006
2557,2006-02-01,Suiza,CHE,E-OBS,-3.36,2006
2558,2006-03-01,Suiza,CHE,E-OBS,-1.09,2006
2559,2006-04-01,Suiza,CHE,E-OBS,4.28,2006
2560,2006-05-01,Suiza,CHE,E-OBS,8.74,2006
2561,2006-06-01,Suiza,CHE,E-OBS,13.39,2006
2562,2006-07-01,Suiza,CHE,E-OBS,17.78,2006
2563,2006-08-01,Suiza,CHE,E-OBS,10.6,2006
2564,2006-09-01,Suiza,CHE,E-OBS,13.25,2006
2565,2006-10-01,Suiza,CHE,E-OBS,9.37,2006
2566,2006-11-01,Suiza,CHE,E-OBS,3.8,2006
2567,2006-12-01,Suiza,CHE,E-OBS,0.08,2006
2568,2007-01-01,Suiza,CHE,E-OBS,0.51,2007
2569,2007-02-01,Suiza,CHE,E-OBS,1.05,2007
